function_name,file_path,module,applicable_standard,standard_section,confidence,notes
calculate_high_stress_range_life,structural/fatigue/analysis.py,structural,DNV-OS-C101,Section 4 Stress criteria,high,
analyze_shear_data,structural/fatigue/analysis.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
generate_report,structural/fatigue/analysis.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
quick_time_domain_analysis,structural/fatigue/analysis.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
quick_frequency_domain_analysis,structural/fatigue/analysis.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_damage,structural/fatigue/damage_accumulation.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
reset_history,structural/fatigue/damage_accumulation.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_damage,structural/fatigue/damage_accumulation.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_damage,structural/fatigue/damage_accumulation.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_damage,structural/fatigue/damage_accumulation.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_equivalent_stress,structural/fatigue/damage_accumulation.py,structural,DNV-OS-C101,Section 4 Stress criteria,high,
compare_damage_methods,structural/fatigue/damage_accumulation.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
generate,structural/fatigue/design_code_report.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
generate_design_code_report,structural/fatigue/design_code_report.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
dummy_func,structural/fatigue/frequency_domain.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_damage_rate,structural/fatigue/frequency_domain.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_damage_rate,structural/fatigue/frequency_domain.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_damage_rate,structural/fatigue/frequency_domain.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
dirlik_pdf,structural/fatigue/frequency_domain.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_damage_rate,structural/fatigue/frequency_domain.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_damage_rate,structural/fatigue/frequency_domain.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_response_psd,structural/fatigue/frequency_domain.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
sdof_transfer_function,structural/fatigue/frequency_domain.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
mdof_transfer_function,structural/fatigue/frequency_domain.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
compare_frequency_methods,structural/fatigue/frequency_domain.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
run_sweep,structural/fatigue/parametric_sweep.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
compute_sensitivity,structural/fatigue/parametric_sweep.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
generate_sweep_report,structural/fatigue/parametric_sweep.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
jit,structural/fatigue/rainflow.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
decorator,structural/fatigue/rainflow.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
njit,structural/fatigue/rainflow.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
decorator,structural/fatigue/rainflow.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
count_cycles,structural/fatigue/rainflow.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
create_histogram,structural/fatigue/rainflow.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
extract_cycles_with_means,structural/fatigue/rainflow.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
process_files,structural/fatigue/rainflow.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
get_combined_cycles,structural/fatigue/rainflow.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
rainflow_count,structural/fatigue/rainflow.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
rainflow_with_means,structural/fatigue/rainflow.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
scatter_fatigue_damage,structural/fatigue/scatter_fatigue.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
fatigue_assessment,structural/fatigue/skill.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
generate_sn_comparison_report,structural/fatigue/sn_comparison_report.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
get_allowable_cycles,structural/fatigue/sn_curves.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
get_stress_range,structural/fatigue/sn_curves.py,structural,DNV-OS-C101,Section 4 Stress criteria,high,
get_allowable_cycles,structural/fatigue/sn_curves.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
get_stress_range,structural/fatigue/sn_curves.py,structural,DNV-OS-C101,Section 4 Stress criteria,high,
get_allowable_cycles,structural/fatigue/sn_curves.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
get_stress_range,structural/fatigue/sn_curves.py,structural,DNV-OS-C101,Section 4 Stress criteria,high,
get_curve,structural/fatigue/sn_curves.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
get_multislope_curve,structural/fatigue/sn_curves.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
list_curves,structural/fatigue/sn_curves.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
goodman,structural/fatigue/sn_curves.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
gerber,structural/fatigue/sn_curves.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
soderberg,structural/fatigue/sn_curves.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
walker,structural/fatigue/sn_curves.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
apply_thickness_effect,structural/fatigue/sn_curves.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
fit_power_law,structural/fatigue/sn_curves.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
plot_sn_curve,structural/fatigue/sn_curves.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
get_dnv_curve,structural/fatigue/sn_curves.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
get_api_curve,structural/fatigue/sn_curves.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
get_bs_curve,structural/fatigue/sn_curves.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
get_curve_data,structural/fatigue/sn_curve_plotter.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_sn_points,structural/fatigue/sn_curve_plotter.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
plot_curves,structural/fatigue/sn_curve_plotter.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
list_curves,structural/fatigue/sn_curve_plotter.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
create_comparison_plot,structural/fatigue/sn_curve_plotter.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
main,structural/fatigue/sn_curve_plotter.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
pipeline_girth_weld,structural/fatigue/worked_examples.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
scr_touchdown,structural/fatigue/worked_examples.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
mooring_chain,structural/fatigue/worked_examples.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
generate_example_report,structural/fatigue/worked_examples.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
quick_fatigue_analysis,structural/fatigue/__init__.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
create_fatigue_report,structural/fatigue/__init__.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
get_module_info,structural/fatigue/__init__.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
setup_logging,structural/fatigue_apps/cli_load_scaling.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
setup_paths,structural/fatigue_apps/cli_load_scaling.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
process_single_configuration,structural/fatigue_apps/cli_load_scaling.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
process_batch,structural/fatigue_apps/cli_load_scaling.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
process_parallel,structural/fatigue_apps/cli_load_scaling.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
validate_inputs,structural/fatigue_apps/cli_load_scaling.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
generate_report,structural/fatigue_apps/cli_load_scaling.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
run,structural/fatigue_apps/cli_load_scaling.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
run_test_mode,structural/fatigue_apps/cli_load_scaling.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
main,structural/fatigue_apps/cli_load_scaling.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
load_reference_definitions,structural/fatigue_apps/examples/load_scaling_runner.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
load_fatigue_conditions,structural/fatigue_apps/examples/load_scaling_runner.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
load_time_series,structural/fatigue_apps/examples/load_scaling_runner.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_scaling_factors,structural/fatigue_apps/examples/load_scaling_runner.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
process_fatigue_condition,structural/fatigue_apps/examples/load_scaling_runner.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
process_all_conditions,structural/fatigue_apps/examples/load_scaling_runner.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
generate_report,structural/fatigue_apps/examples/load_scaling_runner.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
main,structural/fatigue_apps/examples/load_scaling_runner.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_cycles_to_failure,structural/fatigue_apps/fatigue_damage.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_damage,structural/fatigue_apps/fatigue_damage.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_annual_damage,structural/fatigue_apps/fatigue_damage.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_fatigue_life,structural/fatigue_apps/fatigue_damage.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
process_stress_file,structural/fatigue_apps/fatigue_damage.py,structural,DNV-OS-C101,Section 4 Stress criteria,high,
process_configuration,structural/fatigue_apps/fatigue_damage.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
aggregate_damage,structural/fatigue_apps/fatigue_damage.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
generate_fatigue_report,structural/fatigue_apps/fatigue_damage.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
main,structural/fatigue_apps/fatigue_damage.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
a1,structural/fatigue_apps/fatigue_damage_calculator.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
a2,structural/fatigue_apps/fatigue_damage_calculator.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
cycles_to_failure,structural/fatigue_apps/fatigue_damage_calculator.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_damage,structural/fatigue_apps/fatigue_damage_calculator.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_fatigue_life,structural/fatigue_apps/fatigue_damage_calculator.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
mean_stress_correction,structural/fatigue_apps/fatigue_damage_calculator.py,structural,DNV-OS-C101,Section 4 Stress criteria,high,
get_damage_histogram,structural/fatigue_apps/fatigue_damage_calculator.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
export_results,structural/fatigue_apps/fatigue_damage_calculator.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
calculate_combined_damage,structural/fatigue_apps/fatigue_damage_calculator.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
add_issue,structural/fatigue_apps/fatigue_validation/models.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
to_dict,structural/fatigue_apps/fatigue_validation/models.py,structural,DNV-OS-C101,Design of offshore steel structures,medium,
