extract_priority	wiki_domain_candidate	bucket	content_kind	extension	bytes	absolute_path	relative_path
medium	engineering	doris-university	presentation	.ppt	7759360	/mnt/ace/doris/training/draft presentations/FieldLayout/Others/LysarkKristinFordal220304.ppt	draft presentations/FieldLayout/Others/LysarkKristinFordal220304.ppt
medium	engineering	doris-university	presentation	.pptx	7662637	/mnt/ace/doris/training/Stat Presentations/IFP-26June2015AM3 - Building Contracting Strategy (1).pptx	Stat Presentations/IFP-26June2015AM3 - Building Contracting Strategy (1).pptx
medium	engineering	doris-university	presentation	.ppt	7624704	/mnt/ace/doris/training/FieldLayout/Others/OrmenProject.ppt	FieldLayout/Others/OrmenProject.ppt
medium	engineering	doris-university	presentation	.ppt	7621632	/mnt/ace/doris/training/draft presentations/FieldLayout/Others/OrmenProject.ppt	draft presentations/FieldLayout/Others/OrmenProject.ppt
medium	engineering	doris-university	pdf	.pdf	7583883	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/Duco - Hardware Design.pdf	1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/Duco - Hardware Design.pdf
medium	engineering	doris-university	presentation	.pptx	7576937	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/Old Revisions/Subsea Umbilical Systems - Part 3, Delivery Overview (V1.1).pptx	1.02 - Subsea Umbilical Systems - System Overview and Major Components/Old Revisions/Subsea Umbilical Systems - Part 3, Delivery Overview (V1.1).pptx
medium	engineering	doris-university	presentation	.pptx	7573955	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/Old Revisions/Subsea Umbilical Systems - Part 3, Delivery Overview (V1).pptx	1.02 - Subsea Umbilical Systems - System Overview and Major Components/Old Revisions/Subsea Umbilical Systems - Part 3, Delivery Overview (V1).pptx
medium	engineering	doris-university	presentation	.ppt	7484416	/mnt/ace/doris/training/RiskM/Risk Assessment_20101004.ppt	RiskM/Risk Assessment_20101004.ppt
medium	engineering	doris-university	presentation	.ppt	7484416	/mnt/ace/doris/training/draft presentations/Risk management/Risk Assessment_20101004.ppt	draft presentations/Risk management/Risk Assessment_20101004.ppt
medium	engineering	doris-university	presentation	.ppt	7370240	/mnt/ace/doris/training/draft presentations/Directional Drilling School.ppt	draft presentations/Directional Drilling School.ppt
medium	engineering	doris-university	presentation	.pptx	7323034	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/Subsea Umbilical Systems - Part 2, Major Component Overview (V1.3).pptx	1.02 - Subsea Umbilical Systems - System Overview and Major Components/Subsea Umbilical Systems - Part 2, Major Component Overview (V1.3).pptx
medium	engineering	doris-university	presentation	.pptx	7318561	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/Old Revisions/Subsea Umbilical Systems - Part 2, Major Component Overview (V1.1).pptx	1.02 - Subsea Umbilical Systems - System Overview and Major Components/Old Revisions/Subsea Umbilical Systems - Part 2, Major Component Overview (V1.1).pptx
medium	engineering	doris-university	pdf	.pdf	7098217	/mnt/ace/doris/training/1.03 - Installation and Workover Control Systems - System and Major Component Overview/References/HCS Controls.pdf	1.03 - Installation and Workover Control Systems - System and Major Component Overview/References/HCS Controls.pdf
medium	engineering	doris-university	presentation	.pptx	7060807	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/Old Revisions/Subsea Umbilical Systems - Part 2, Major Component Overview (V1).pptx	1.02 - Subsea Umbilical Systems - System Overview and Major Components/Old Revisions/Subsea Umbilical Systems - Part 2, Major Component Overview (V1).pptx
medium	engineering	doris-university	presentation	.ppt	6891008	/mnt/ace/doris/training/DE Presentations/SONANGOL Training/Day_2/SONANGOL_Training_Flowline_Rev01.ppt	DE Presentations/SONANGOL Training/Day_2/SONANGOL_Training_Flowline_Rev01.ppt
medium	engineering	doris-university	presentation	.pptx	6776251	/mnt/ace/doris/training/Stat Presentations/IFP-23June2015PM-1 Flexible lines (1).pptx	Stat Presentations/IFP-23June2015PM-1 Flexible lines (1).pptx
medium	engineering	doris-university	presentation	.pptx	6670337	/mnt/ace/doris/training/Stat Presentations/3 Flexible Pipe (1).pptx	Stat Presentations/3 Flexible Pipe (1).pptx
medium	engineering	doris-university	presentation	.pptx	6670336	/mnt/ace/doris/training/Stat Presentations/3 Flexible Pipe (2).pptx	Stat Presentations/3 Flexible Pipe (2).pptx
medium	engineering	doris-university	pdf	.pdf	6658765	/mnt/ace/doris/training/1.01 - Subsea Production Control Systems - System Overview and Major Components/References/OTC-25320-MS (Operation of Subsea Electrical Power Systems).pdf	1.01 - Subsea Production Control Systems - System Overview and Major Components/References/OTC-25320-MS (Operation of Subsea Electrical Power Systems).pdf
medium	engineering	doris-university	presentation	.pptx	6521537	/mnt/ace/doris/training/Stat Presentations/IFP-24June2015AM-2 Submarine Connexion (1).pptx	Stat Presentations/IFP-24June2015AM-2 Submarine Connexion (1).pptx
medium	engineering	doris-university	pdf	.pdf	6448518	/mnt/ace/doris/training/1.00 - Subsea Production Systems - General Overview/Subsea Production Systems - Part 1, Introduction (V1.2).pdf	1.00 - Subsea Production Systems - General Overview/Subsea Production Systems - Part 1, Introduction (V1.2).pdf
medium	engineering	doris-university	pdf	.pdf	6447875	/mnt/ace/doris/training/1.00 - Subsea Production Systems - General Overview/Old Versions/Subsea Production Systems - Part 1, Introduction (V1.1).pdf	1.00 - Subsea Production Systems - General Overview/Old Versions/Subsea Production Systems - Part 1, Introduction (V1.1).pdf
medium	engineering	doris-university	presentation	.pptx	6416561	/mnt/ace/doris/training/Stat Presentations/IFP-22june2015am-1 - introduction - submarin architectur field (1).pptx	Stat Presentations/IFP-22june2015am-1 - introduction - submarin architectur field (1).pptx
medium	engineering	doris-university	presentation	.pptx	6398101	/mnt/ace/doris/training/Stat Presentations/1 Introduction New (1).pptx	Stat Presentations/1 Introduction New (1).pptx
medium	engineering	doris-university	presentation	.pptx	6216793	/mnt/ace/doris/training/1.01 - Subsea Production Control Systems - System Overview and Major Components/Subsea Production Control Systems - Part 1, System Overview (V1).pptx	1.01 - Subsea Production Control Systems - System Overview and Major Components/Subsea Production Control Systems - Part 1, System Overview (V1).pptx
medium	engineering	doris-university	pdf	.pdf	6110635	/mnt/ace/doris/training/1.00 - Subsea Production Systems - General Overview/Old Versions/Subsea Production Systems - Part 1, Introduction (V1.0).pdf	1.00 - Subsea Production Systems - General Overview/Old Versions/Subsea Production Systems - Part 1, Introduction (V1.0).pdf
medium	engineering	doris-university	presentation	.pptx	6053119	/mnt/ace/doris/training/draft presentations/Subsea Controls/Integrating Difference SPS Vendors.pptx	draft presentations/Subsea Controls/Integrating Difference SPS Vendors.pptx
medium	engineering	doris-university	pdf	.pdf	6023984	/mnt/ace/doris/training/1.03 - Installation and Workover Control Systems - System and Major Component Overview/Installation and Workover Control Systems - Part 2, Major Component Overview (V1.2).pdf	1.03 - Installation and Workover Control Systems - System and Major Component Overview/Installation and Workover Control Systems - Part 2, Major Component Overview (V1.2).pdf
medium	engineering	doris-university	pdf	.pdf	5986151	/mnt/ace/doris/training/1.03 - Installation and Workover Control Systems - System and Major Component Overview/Installation and Workover Control Systems - Part 1, System Overview (V1.3).pdf	1.03 - Installation and Workover Control Systems - System and Major Component Overview/Installation and Workover Control Systems - Part 1, System Overview (V1.3).pdf
medium	engineering	doris-university	presentation	.ppt	5957120	/mnt/ace/doris/training/draft presentations/Corrosion/PipelineCorrosion_20101004.ppt	draft presentations/Corrosion/PipelineCorrosion_20101004.ppt
medium	engineering	doris-university	presentation	.ppt	5954048	/mnt/ace/doris/training/FieldLayout/Others/shallwater_rock dump.ppt	FieldLayout/Others/shallwater_rock dump.ppt
medium	engineering	doris-university	presentation	.ppt	5952000	/mnt/ace/doris/training/draft presentations/FieldLayout/Others/shallwater_rock dump.ppt	draft presentations/FieldLayout/Others/shallwater_rock dump.ppt
medium	engineering	doris-university	pdf	.pdf	5938356	/mnt/ace/doris/training/1.03 - Installation and Workover Control Systems - System and Major Component Overview/Old Revisions/Installation and Workover Control Systems - Part 1, System Overview (V1.2).pdf	1.03 - Installation and Workover Control Systems - System and Major Component Overview/Old Revisions/Installation and Workover Control Systems - Part 1, System Overview (V1.2).pdf
medium	engineering	doris-university	pdf	.pdf	5928202	/mnt/ace/doris/training/1.03 - Installation and Workover Control Systems - System and Major Component Overview/Old Revisions/Installation and Workover Control Systems - Part 2, Major Component Overview (V1.1).pdf	1.03 - Installation and Workover Control Systems - System and Major Component Overview/Old Revisions/Installation and Workover Control Systems - Part 2, Major Component Overview (V1.1).pdf
medium	engineering	doris-university	pdf	.pdf	5923161	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/INSTALLA.PDF	1.02 - Subsea Umbilical Systems - System Overview and Major Components/INSTALLA.PDF
medium	engineering	doris-university	pdf	.pdf	5923161	/mnt/ace/doris/training/1.03 - Installation and Workover Control Systems - System and Major Component Overview/Old Revisions/Installation and Workover Control Systems - Part 2, Major Component Overview (V1.0).pdf	1.03 - Installation and Workover Control Systems - System and Major Component Overview/Old Revisions/Installation and Workover Control Systems - Part 2, Major Component Overview (V1.0).pdf
medium	engineering	doris-university	pdf	.pdf	5818906	/mnt/ace/doris/training/1.01 - Subsea Production Control Systems - System Overview and Major Components/Subsea Production Control Systems - Part 2, Major Component Overview (V1).pdf	1.01 - Subsea Production Control Systems - System Overview and Major Components/Subsea Production Control Systems - Part 2, Major Component Overview (V1).pdf
medium	engineering	doris-university	presentation	.ppt	5786624	/mnt/ace/doris/training/FieldLayout/Others/11-Shell_Exploration.ppt	FieldLayout/Others/11-Shell_Exploration.ppt
medium	engineering	doris-university	presentation	.ppt	5786624	/mnt/ace/doris/training/draft presentations/FieldLayout/Others/11-Shell_Exploration.ppt	draft presentations/FieldLayout/Others/11-Shell_Exploration.ppt
medium	engineering	doris-university	pdf	.pdf	5741792	/mnt/ace/doris/training/1.00 - Subsea Production Systems - General Overview/Old Versions/Subsea Production Systems - Part 1, Introduction (DRAFT).pdf	1.00 - Subsea Production Systems - General Overview/Old Versions/Subsea Production Systems - Part 1, Introduction (DRAFT).pdf
medium	engineering	doris-university	pdf	.pdf	5547707	/mnt/ace/doris/training/1.03 - Installation and Workover Control Systems - System and Major Component Overview/Old Revisions/Installation and Workover Control Systems - Part 1, System Overview (V1.1).pdf	1.03 - Installation and Workover Control Systems - System and Major Component Overview/Old Revisions/Installation and Workover Control Systems - Part 1, System Overview (V1.1).pdf
medium	engineering	doris-university	pdf	.pdf	5532857	/mnt/ace/doris/training/1.03 - Installation and Workover Control Systems - System and Major Component Overview/Old Revisions/Installation and Workover Control Systems - Part 1, System Overview (V1.0).pdf	1.03 - Installation and Workover Control Systems - System and Major Component Overview/Old Revisions/Installation and Workover Control Systems - Part 1, System Overview (V1.0).pdf
medium	engineering	doris-university	presentation	.pptx	5523253	/mnt/ace/doris/training/1.01 - Subsea Production Control Systems - System Overview and Major Components/Subsea Production Control Systems - Part 1, System Overview (Clean).pptx	1.01 - Subsea Production Control Systems - System Overview and Major Components/Subsea Production Control Systems - Part 1, System Overview (Clean).pptx
medium	engineering	doris-university	pdf	.pdf	5074660	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/JDR - Liuhua 4-1 Subsea Tieback Project.pdf	1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/JDR - Liuhua 4-1 Subsea Tieback Project.pdf
medium	engineering	doris-university	presentation	.pptx	4843297	/mnt/ace/doris/training/Stat Presentations/IFP-23June2015AM-1 Survey (1).pptx	Stat Presentations/IFP-23June2015AM-1 Survey (1).pptx
medium	engineering	doris-university	pdf	.pdf	4774974	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/Subsea Umbilical Systems - Part 1, System Overview (V1.3).pdf	1.02 - Subsea Umbilical Systems - System Overview and Major Components/Subsea Umbilical Systems - Part 1, System Overview (V1.3).pdf
medium	engineering	doris-university	pdf	.pdf	4756812	/mnt/ace/doris/training/1.01 - Subsea Production Control Systems - System Overview and Major Components/Subsea Production Control Systems - Part 1, System Overview (V1).pdf	1.01 - Subsea Production Control Systems - System Overview and Major Components/Subsea Production Control Systems - Part 1, System Overview (V1).pdf
medium	engineering	doris-university	pdf	.pdf	4724771	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/Subsea Umbilicals and Power Cables.pdf	1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/Subsea Umbilicals and Power Cables.pdf
